Iteration	Posterior	Likelihood	Prior	alpha	branch_lengths[1]	branch_lengths[2]	branch_lengths[3]	branch_lengths[4]	branch_lengths[5]	branch_lengths[6]	branch_lengths[7]	branch_lengths[8]	branch_lengths[9]	branch_lengths[10]	branch_lengths[11]	branch_lengths[12]	branch_lengths[13]	branch_lengths[14]	branch_lengths[15]	branch_lengths[16]	branch_lengths[17]	branch_lengths[18]	branch_lengths[19]	branch_lengths[20]	branch_lengths[21]	branch_lengths[22]	branch_lengths[23]	branch_lengths[24]	branch_lengths[25]	branch_lengths[26]	branch_lengths[27]	branch_lengths[28]	branch_lengths[29]	branch_lengths[30]	branch_lengths[31]	branch_lengths[32]	branch_lengths[33]	branch_lengths[34]	branch_lengths[35]	branch_lengths[36]	branch_lengths[37]	branch_lengths[38]	branch_lengths[39]	branch_lengths[40]	branch_lengths[41]	branch_lengths[42]	branch_lengths[43]	branch_lengths[44]	branch_lengths[45]	branch_lengths[46]	branch_lengths[47]	branch_lengths[48]	branch_lengths[49]	branch_lengths[50]	branch_lengths[51]	branch_lengths[52]	branch_lengths[53]	branch_lengths[54]	branch_lengths[55]	branch_lengths[56]	branch_lengths[57]	branch_lengths[58]	branch_lengths[59]	branch_lengths[60]	branch_lengths[61]	branch_lengths[62]	branch_lengths[63]	branch_lengths[64]	branch_lengths[65]	branch_lengths[66]	branch_lengths[67]	branch_lengths[68]	branch_lengths[69]	branch_lengths[70]	branch_lengths[71]	branch_lengths[72]	branch_lengths[73]	branch_lengths[74]	branch_lengths[75]	branch_lengths[76]	branch_lengths[77]	branch_lengths[78]	branch_lengths[79]	branch_lengths[80]	branch_lengths[81]	branch_lengths[82]	branch_lengths[83]	er[1][1]	er[1][2]	er[1][3]	er[1][4]	er[1][5]	er[1][6]	kappa	pi[1][1]	pi[1][2]	pi[1][3]	pi[1][4]	pi[2][1]	pi[2][2]	pi[2][3]	pi[2][4]	rate_multiplier[2]	sr[1]	sr[2]	sr[3]	sr[4]
10	-8763.725	-8964.771	201.0452	3.896074	0.003890899	0.004355003	0.02030396	0.001787296	0.00757804	0.003677052	0.01260284	0.0009302416	0.004527323	0.01086577	0.0008897077	0.003357423	0.004164309	0.0003182632	0.02328567	0.001035653	0.002473031	0.01641005	0.0009421159	0.006448429	0.00212197	0.001849278	0.006123695	0.009284467	0.01009298	0.003266614	0.002775482	0.005220446	0.001931832	0.003943146	0.03143535	0.001847326	0.00031483	0.01402366	0.006308061	0.002457794	0.001300634	0.0041727	0.007446485	0.002539272	0.007912285	0.01198205	0.01418844	0.003899108	0.00229463	0.008194903	0.01071438	0.006399863	0.001331247	0.005147563	0.004609338	0.001848165	0.006895856	0.0009245934	0.00100491	0.0005443162	0.00583423	0.001341546	0.002420344	0.005320234	0.0004819852	0.005415228	0.002839891	0.001176115	0.007322165	0.006268005	0.01990219	0.001055554	0.004645289	0.0009286716	0.001621117	0.002332115	0.002112432	0.001726925	0.003697642	0.005954782	0.00206459	0.001135534	0.008373853	0.02624729	0.004464334	0.0003657939	0.00143301	0.115064	0.231434	0.104695	0.122769	0.310077	0.115962	0.2413057	0.277685	0.201165	0.176399	0.344751	0.26294	0.173472	0.173545	0.390043	0.4562429	0.44856	0.771537	1.0844	1.6955
11	-8682.529	-8883.721	201.1921	3.896074	0.003154619	0.004355003	0.02030396	0.002654406	0.006501036	0.004284193	0.01069333	0.0009302416	0.004527323	0.01751976	0.0006067444	0.003357423	0.004164309	0.0003182632	0.03235403	0.001035653	0.002638869	0.01641005	0.0009421159	0.004635304	0.00221316	0.001894747	0.005083187	0.004914197	0.01009298	0.002515418	0.002775482	0.005220446	0.001931832	0.003943146	0.03143535	0.002585085	0.00031483	0.01409737	0.007833532	0.002457794	0.001222959	0.003889263	0.008532532	0.002539272	0.00823401	0.008929145	0.012264	0.00521202	0.00229463	0.01261338	0.01254776	0.006399863	0.001416009	0.005147563	0.002500673	0.001848165	0.005815738	0.0009245934	0.00100491	0.0008272233	0.00583423	0.001341546	0.001980643	0.008282836	0.0007028869	0.005415228	0.002839891	0.001176115	0.006196368	0.004346806	0.01990219	0.001003572	0.004645289	0.0009286716	0.001621117	0.002659908	0.001179064	0.001726925	0.003697642	0.005954782	0.001275548	0.001135534	0.008373853	0.01772159	0.004464334	0.0002466246	0.001917371	0.0814896	0.240214	0.108667	0.127427	0.321841	0.120361	0.2413057	0.277685	0.201165	0.176399	0.344751	0.26294	0.173472	0.173545	0.390043	0.433655	0.44856	0.771537	1.0844	1.6955
12	-8648.226	-8849.169	200.9428	3.896074	0.001515455	0.004355003	0.02030396	0.001207046	0.003748424	0.0061647	0.01271411	0.00137398	0.004527323	0.01751976	0.0002498225	0.002237149	0.002415449	0.0003182632	0.04204012	0.001053994	0.002655389	0.01292657	0.0009582077	0.004635304	0.001245876	0.001894747	0.003401004	0.004914197	0.008092057	0.002866327	0.001945057	0.005220446	0.001851225	0.003943146	0.03143535	0.002585085	0.0002998746	0.007006551	0.007833532	0.002457794	0.001289503	0.003889263	0.009427267	0.002539272	0.006014354	0.01453467	0.01687594	0.005244684	0.00229463	0.01598564	0.01882659	0.006399863	0.001416009	0.005147563	0.001638874	0.001848165	0.004292667	0.001198187	0.00112751	0.0008272233	0.004788635	0.0009499468	0.001204034	0.008282836	0.0007028869	0.004755569	0.002839891	0.001176115	0.006196368	0.004346806	0.01990219	0.0008758114	0.004645289	0.0009286716	0.001621117	0.002659908	0.00118436	0.001726925	0.003363994	0.005954782	0.0009840278	0.001135534	0.007400579	0.01772159	0.004464334	0.0003347925	0.002515272	0.0814896	0.240214	0.108667	0.127427	0.321841	0.120361	0.2413057	0.277685	0.201165	0.176399	0.344751	0.26294	0.173472	0.173545	0.390043	0.4866054	0.44856	0.771537	1.0844	1.6955
13	-8631.645	-8832.739	201.0946	3.896074	0.001515455	0.003502349	0.02152415	0.001479216	0.002979303	0.0061647	0.01271411	0.001511817	0.002894449	0.01751976	0.0003612808	0.001402218	0.001819521	0.0005244301	0.05126527	0.0009170907	0.002655389	0.009111456	0.0009582077	0.004635304	0.001245876	0.002222889	0.003401004	0.003572302	0.004195582	0.002866327	0.001945057	0.004347126	0.001851225	0.003943146	0.03398491	0.002585085	0.0002998746	0.003295914	0.007833532	0.002852093	0.0006900288	0.007743047	0.007949142	0.001851413	0.01059175	0.01453467	0.01687594	0.005053699	0.002647385	0.01598564	0.01882659	0.006399863	0.001416009	0.004991032	0.001638874	0.001848165	0.003527911	0.001248608	0.001215955	0.001099651	0.00376956	0.0009499468	0.0009954733	0.008282836	0.0007028869	0.003022093	0.00246381	0.0008615153	0.006196368	0.005518887	0.01990219	0.0008758114	0.004645289	0.0009286716	0.001621117	0.001780495	0.001121845	0.001649393	0.003363994	0.005954782	0.0009840278	0.001135534	0.007400579	0.01772159	0.004175491	0.000611596	0.002515272	0.116358	0.240766	0.108916	0.12772	0.328008	0.0782317	0.2413057	0.274066	0.198544	0.187131	0.340259	0.26294	0.173472	0.173545	0.390043	0.5557155	0.44856	0.771537	1.0844	1.6955
14	-8591.718	-8792.272	200.5539	3.896074	0.001650147	0.003502349	0.03119096	0.0005612279	0.002979303	0.0061647	0.009262189	0.002120633	0.003000292	0.01751976	0.0003612808	0.001402218	0.002243413	0.0005244301	0.05126527	0.0009170907	0.002655389	0.009111456	0.0009582077	0.004635304	0.001245876	0.002222889	0.003401004	0.002595057	0.004628001	0.002866327	0.00167548	0.004347126	0.001851225	0.003943146	0.03398491	0.002209479	0.0002084764	0.002367761	0.01054967	0.002059736	0.0004223859	0.007435723	0.005683876	0.001851413	0.01059175	0.01453467	0.01563511	0.005053699	0.002647385	0.01537625	0.01840369	0.006399863	0.00349519	0.003756182	0.00137087	0.001848165	0.004594954	0.001248608	0.001215955	0.0007869583	0.00376956	0.0009499468	0.0008564686	0.008282836	0.0004959544	0.003076377	0.00246381	0.0008615153	0.006196368	0.0087362	0.01990219	0.0008769259	0.004641907	0.0009286716	0.001575476	0.001614535	0.001915993	0.00120006	0.002728533	0.008135195	0.000926901	0.001135534	0.007400579	0.01772159	0.003222684	0.000611596	0.002751444	0.117448	0.24302	0.100573	0.128916	0.331079	0.0789642	0.2413057	0.286207	0.163042	0.19542	0.355331	0.26294	0.173472	0.173545	0.390043	0.4633715	0.44856	0.771537	1.0844	1.6955
15	-8572.575	-8770.08	197.5049	3.896074	0.001650147	0.003502349	0.03813407	0.0008659273	0.0026526	0.0061647	0.006716501	0.002120633	0.003000292	0.01751976	0.0003612808	0.001402218	0.001405427	0.0005244301	0.06992714	0.0005582597	0.004146658	0.01117587	0.0009582077	0.004635304	0.001245876	0.0027526	0.003401004	0.002681445	0.004628001	0.002866327	0.00167548	0.004347126	0.001756153	0.004959899	0.03334751	0.003530862	0.0002084764	0.002367761	0.01054967	0.002887382	0.0006618708	0.007435723	0.006929909	0.001851413	0.007118685	0.01455496	0.02008619	0.005053699	0.002074428	0.02029559	0.01840369	0.006399863	0.00349519	0.003756182	0.00137087	0.002354006	0.005018601	0.001248608	0.001215955	0.00146238	0.002325725	0.0007095275	0.001042927	0.008282836	0.0004959544	0.003052467	0.00246381	0.0007245624	0.005685702	0.0087362	0.01616454	0.0004322779	0.004641907	0.0009286716	0.001237674	0.002054691	0.001368291	0.0009412153	0.002345103	0.008135195	0.0008966253	0.001135534	0.007400579	0.01772159	0.003222684	0.0008967182	0.003132397	0.128507	0.265904	0.0649086	0.0920268	0.362254	0.0863997	0.2413057	0.280469	0.17982	0.191503	0.348208	0.26294	0.173472	0.173545	0.390043	0.5046532	0.44856	0.771537	1.0844	1.6955
16	-8550.528	-8751.542	201.0146	3.896074	0.002382628	0.00393874	0.03813407	0.0008659273	0.001797143	0.003299217	0.006716501	0.002484747	0.003000292	0.01751976	0.0003612808	0.0009215266	0.001405427	0.0004001315	0.05691316	0.0007287246	0.005000662	0.007944245	0.0007349381	0.004635304	0.001157028	0.002431344	0.003401004	0.00185075	0.004628001	0.002866327	0.00124745	0.004347126	0.001756153	0.004145147	0.03334751	0.003530862	0.0002084764	0.003004819	0.006927769	0.002590423	0.0006618708	0.007435723	0.005526432	0.002058477	0.005459923	0.01567609	0.02008619	0.003942621	0.002074428	0.01372876	0.01840369	0.006399863	0.00349519	0.00370381	0.001087621	0.002589996	0.003182193	0.001369074	0.001026163	0.00146238	0.003134326	0.0007095275	0.001042927	0.006185311	0.0004959544	0.004615853	0.00246381	0.0007245624	0.003843073	0.008823838	0.01616454	0.0004298687	0.006380828	0.0007453082	0.001160181	0.002054691	0.001368291	0.0008286125	0.003825644	0.008135195	0.0005836049	0.001367877	0.007400579	0.01693192	0.003222684	0.0008967182	0.003132397	0.146518	0.173034	0.0740059	0.0949066	0.413026	0.098509	0.2413057	0.280469	0.17982	0.191503	0.348208	0.266764	0.175995	0.182129	0.375111	0.4877259	0.44856	0.771537	1.0844	1.6955
17	-8553.781	-8753.662	199.8809	3.896074	0.003448317	0.004927401	0.03813407	0.000783996	0.001498592	0.003299217	0.006716501	0.002655358	0.003000292	0.01981889	0.0004191765	0.0007523172	0.001994544	0.000305516	0.05691316	0.0004339817	0.004565055	0.005666769	0.0007349381	0.005672251	0.00179634	0.002172183	0.004184036	0.00185075	0.004628001	0.003280965	0.00124745	0.004347126	0.001316273	0.003383153	0.03580089	0.003530862	0.0002181336	0.003004819	0.008120974	0.002590423	0.0009247419	0.007435723	0.009745926	0.00316534	0.005459923	0.01454817	0.02008619	0.003942621	0.002074428	0.01372876	0.01840369	0.006906435	0.003845549	0.004060873	0.001255073	0.002589996	0.003182193	0.001369074	0.001026163	0.00146238	0.003134326	0.0007095275	0.0008957283	0.005410231	0.0005427061	0.00563459	0.00246381	0.0008791267	0.003843073	0.008823838	0.01616454	0.00058943	0.004645406	0.0007453082	0.001048268	0.002739801	0.001368291	0.0006479751	0.003825644	0.008135195	0.0006775872	0.002399294	0.006067362	0.01693192	0.003222684	0.0008967182	0.003132397	0.147072	0.224879	0.0742859	0.0402924	0.414589	0.0988817	0.2413057	0.280469	0.17982	0.191503	0.348208	0.266764	0.175995	0.182129	0.375111	0.4877259	0.44856	0.771537	1.0844	1.6955
18	-8532.956	-8732.614	199.658	3.896074	0.003097372	0.005102622	0.03813407	0.001248358	0.001498592	0.002740454	0.006716501	0.001835202	0.001295524	0.01906332	0.0004116186	0.0005571025	0.001994544	0.000305516	0.04684909	0.0002143915	0.004565055	0.005666769	0.0007067309	0.005672251	0.001965363	0.002666742	0.002679977	0.00185075	0.004628001	0.003280965	0.002455902	0.004347126	0.001498493	0.003843456	0.03580089	0.002525512	0.0002181336	0.003004819	0.008120974	0.001769449	0.0009247419	0.007435723	0.009745926	0.002825157	0.005459923	0.01454817	0.02008619	0.005181744	0.002074428	0.01757432	0.03391636	0.007358506	0.003845549	0.002713813	0.001255073	0.002292699	0.002464781	0.000853644	0.001026163	0.00146238	0.002924651	0.0007095275	0.001148152	0.005410231	0.0004588605	0.004683945	0.00246381	0.0004550996	0.003148749	0.008823838	0.02188567	0.0005621092	0.004390669	0.0007453082	0.001048268	0.002448361	0.001647328	0.0006479751	0.002810556	0.008135195	0.0006775872	0.002399294	0.006067362	0.01353867	0.003222684	0.0008967182	0.003165249	0.147072	0.224879	0.0742859	0.0402924	0.414589	0.0988817	0.2413057	0.280469	0.17982	0.191503	0.348208	0.266764	0.175995	0.182129	0.375111	0.5213998	0.44856	0.771537	1.0844	1.6955
19	-8521.67	-8721.753	200.0834	3.896074	0.003097372	0.005102622	0.03813407	0.001248358	0.001498592	0.002740454	0.006716501	0.001835202	0.001295524	0.01906332	0.0003574091	0.0006769946	0.001761076	0.0003050094	0.04684909	0.0002288791	0.004632186	0.004071501	0.0002185374	0.005672251	0.001389211	0.002666742	0.002510516	0.001812332	0.004673436	0.002229792	0.002455902	0.005091718	0.001498493	0.004786189	0.03580089	0.002538725	0.0003515499	0.003004819	0.01587022	0.00212896	0.0005837885	0.007435723	0.01242982	0.002825157	0.003498294	0.01554066	0.01848321	0.005181744	0.004048648	0.01213599	0.03391636	0.007358506	0.003845549	0.001757529	0.0009769691	0.001653023	0.002464781	0.0008379271	0.001026163	0.001261803	0.002924651	0.0008799172	0.001148152	0.004848735	0.0006120192	0.004683945	0.00246381	0.0007425256	0.003148749	0.0058268	0.01424469	0.0005621092	0.00675061	0.0007453082	0.001241866	0.001781968	0.001741947	0.0006479751	0.003915598	0.007440539	0.0004911807	0.003027101	0.005095905	0.0167856	0.003222684	0.0008967182	0.003794604	0.141867	0.21692	0.0716568	0.0742582	0.399916	0.0953821	0.2413057	0.280469	0.17982	0.191503	0.348208	0.264273	0.174352	0.180428	0.380947	0.561043	0.44856	0.771537	1.0844	1.6955
20	-8494.367	-8700.213	205.8466	3.896074	0.002783421	0.003180412	0.03813407	0.001449735	0.001498592	0.001830772	0.006716501	0.001835202	0.001295524	0.01906332	0.0002677019	0.0006769946	0.001761076	8.78004e-05	0.02540509	0.0001490109	0.003228269	0.004071501	0.0002185374	0.005672251	0.002529699	0.00342293	0.002510516	0.001812332	0.004673436	0.002229792	0.002455902	0.005091718	0.001498493	0.004786189	0.03580089	0.001696081	0.0003515499	0.003004819	0.01587022	0.001807807	0.0007817811	0.007435723	0.01242982	0.002821402	0.004975746	0.01554066	0.01068717	0.005181744	0.002768995	0.01213599	0.02358216	0.007358506	0.002736675	0.001757529	0.0008503641	0.002564058	0.001820384	0.0006325348	0.001026163	0.001261803	0.002654174	0.0008799172	0.001148152	0.003557436	0.0006120192	0.00502359	0.001707661	0.0007425256	0.003148749	0.005088603	0.009749878	0.0004199515	0.005579385	0.0005267402	0.000949321	0.001781968	0.001558744	0.0006479751	0.001929334	0.008053629	0.0003673708	0.003027101	0.005095905	0.0167856	0.002660855	0.0004400643	0.002255688	0.141867	0.21692	0.0716568	0.0742582	0.399916	0.0953821	0.2413057	0.280469	0.17982	0.191503	0.348208	0.271423	0.179068	0.158256	0.391253	0.561043	0.44856	0.771537	1.0844	1.6955
21	-8488.778	-8696.424	207.6464	3.896074	0.004125863	0.002062885	0.02963412	0.001325482	0.001498592	0.002052068	0.006716501	0.001835202	0.001090209	0.01247259	0.0003736075	0.001035683	0.001761076	5.631216e-05	0.02540509	0.0001490109	0.003228269	0.004923445	0.0003502583	0.004725144	0.00267394	0.00342293	0.002182762	0.001812332	0.002771233	0.002659741	0.002455902	0.005203925	0.001327996	0.006571562	0.03098856	0.001696081	0.0003515499	0.004120018	0.01587022	0.00205901	0.001211537	0.006751247	0.008122313	0.002821402	0.004975746	0.008948833	0.00729679	0.01278462	0.001691426	0.01355648	0.03600285	0.007531672	0.002736675	0.001757529	0.0008503641	0.002564058	0.001354382	0.0004107589	0.001026163	0.001261803	0.002312326	0.001414117	0.001148152	0.003557436	0.0006120192	0.003310162	0.001707661	0.0007425256	0.002141329	0.005088603	0.009749878	0.0002579731	0.005579385	0.0003290875	0.000949321	0.00214798	0.001849536	0.0007578565	0.001929334	0.008053629	0.0006273983	0.003424407	0.004154094	0.01282014	0.002660855	0.0004400643	0.002684502	0.137818	0.210728	0.0696114	0.0962859	0.3885	0.0970563	0.2413057	0.280469	0.17982	0.191503	0.348208	0.269746	0.177962	0.163455	0.388837	0.6126578	0.44856	0.771537	1.0844	1.6955
22	-8485.006	-8691.702	206.6959	3.896074	0.004179782	0.001535496	0.02963412	0.001325482	0.001167287	0.002052068	0.006716501	0.001835202	0.001090209	0.01247259	0.0003736075	0.0005520281	0.001666455	5.631216e-05	0.03596964	0.0001490109	0.002422755	0.00476171	0.0003940561	0.004725144	0.002712113	0.002136071	0.003282018	0.002072189	0.003155147	0.002659741	0.002455902	0.005203925	0.001111684	0.01377377	0.03098856	0.001587159	0.0002626624	0.004120018	0.01587022	0.00205901	0.001180814	0.006751247	0.008122313	0.002821402	0.004253713	0.007399972	0.00729679	0.01749736	0.00253649	0.01355648	0.02695895	0.007531672	0.002736675	0.001440778	0.000960824	0.003250489	0.002933698	0.0003827718	0.001411969	0.001261803	0.002023441	0.001378942	0.0008578402	0.003190447	0.0006120192	0.004084745	0.001746528	0.0008923839	0.002141329	0.004042097	0.009749878	0.0003889709	0.005579385	0.0002897425	0.0006119135	0.00214798	0.001849536	0.0009252701	0.001929334	0.008053629	0.0005614293	0.002584245	0.004154094	0.01330605	0.002660855	0.0002354401	0.002684502	0.134344	0.205418	0.0678571	0.0938594	0.37871	0.119812	0.2413057	0.280469	0.17982	0.191503	0.348208	0.269746	0.177962	0.163455	0.388837	0.5229213	0.44856	0.771537	1.0844	1.6955
23	-8489.95	-8696.836	206.8857	3.896074	0.004179782	0.001535496	0.01594888	0.001849683	0.001167287	0.002052068	0.01033727	0.001835202	0.001090209	0.01214574	0.0002724097	0.0005520281	0.001666455	5.328819e-05	0.02900824	0.0001490109	0.00259332	0.00304483	0.0003940561	0.003374651	0.002712113	0.001680119	0.003282018	0.002072189	0.003155147	0.002849541	0.002455902	0.005203925	0.001036235	0.01377377	0.03098856	0.001587159	0.00016715	0.004954403	0.02481407	0.001475477	0.001180814	0.002918296	0.008122313	0.002821402	0.004253713	0.004541305	0.01119881	0.01749736	0.00253649	0.01159375	0.03047503	0.008669006	0.0029021	0.001619233	0.000960824	0.006185037	0.002933698	0.0003827718	0.001536149	0.001261803	0.002023441	0.001378942	0.001556817	0.003190447	0.0006120192	0.003713462	0.00168897	0.0004041539	0.001492231	0.004042097	0.0104463	0.000358062	0.005579385	0.0002897425	0.0006119135	0.00214798	0.001863643	0.0007521285	0.002483951	0.008053629	0.0005864174	0.002584245	0.004154094	0.01812273	0.002660855	0.0001427157	0.002684502	0.138245	0.211382	0.0698272	0.0965844	0.389705	0.094257	0.2413057	0.280469	0.17982	0.191503	0.348208	0.269746	0.177962	0.163455	0.388837	0.6157051	0.44856	0.771537	1.0844	1.6955
24	-8486.433	-8692.455	206.0226	3.896074	0.004179782	0.001535496	0.01594888	0.001849683	0.0009040425	0.00309621	0.01033727	0.001095305	0.0008218808	0.01121114	0.0002724097	0.000869433	0.001666455	4.414151e-05	0.0395872	0.0001490109	0.003684477	0.00304483	0.0003588702	0.003374651	0.002154882	0.001858692	0.003282018	0.002072189	0.003155147	0.002059685	0.002455902	0.005203925	0.001036235	0.01377377	0.0348131	0.001456406	0.0001020852	0.004954403	0.02481407	0.001475477	0.001001429	0.002918296	0.01667969	0.002678216	0.004698233	0.003490485	0.01035427	0.01749736	0.00253649	0.01159375	0.02280698	0.005589461	0.002120314	0.001619233	0.0006785052	0.006185037	0.002933698	0.0007110676	0.0009420878	0.001261803	0.001492242	0.001330588	0.001556817	0.003190447	0.0006120192	0.005374267	0.00168897	0.0004041539	0.001492231	0.004042097	0.0104463	0.0002577312	0.005579385	0.0003285227	0.0006119135	0.002161635	0.001775235	0.0005012112	0.001703039	0.008053629	0.0005864174	0.003354216	0.004154094	0.01812273	0.002660855	0.0001427157	0.002684502	0.149652	0.228823	0.0755888	0.104554	0.339348	0.102034	0.2413057	0.280469	0.17982	0.191503	0.348208	0.269746	0.177962	0.163455	0.388837	0.6157051	0.44856	0.771537	1.0844	1.6955
25	-8472.616	-8679.792	207.1766	3.896074	0.004179782	0.001535496	0.0119657	0.001849683	0.0006450692	0.00309621	0.01033727	0.001095305	0.0008194922	0.01121114	0.0002724097	0.0007079745	0.0008428565	4.239364e-05	0.04362072	0.0001490109	0.002394182	0.00304483	0.0004108665	0.003374651	0.003278937	0.001251412	0.003282018	0.001634571	0.003161873	0.002099143	0.002455902	0.005203925	0.001036235	0.014864	0.0348131	0.001456406	0.0001020852	0.00738254	0.02481407	0.001475477	0.0009102864	0.002454363	0.01667969	0.002022708	0.004698233	0.00355385	0.01035427	0.01749736	0.00253649	0.00938279	0.02280698	0.005589461	0.002307373	0.001619233	0.0006785052	0.006185037	0.002933698	0.0007110676	0.000407632	0.001261803	0.001492242	0.001330588	0.0009584468	0.002085664	0.0004971437	0.005374267	0.00168897	0.0004041539	0.001492231	0.002803042	0.009904122	0.000224408	0.005579385	0.0003285227	0.0005020665	0.002161635	0.001647019	0.0003869711	0.001703039	0.006987822	0.0005864174	0.001767756	0.004154094	0.0157195	0.002660855	0.000141028	0.002684502	0.149652	0.228823	0.0755888	0.104554	0.339348	0.102034	0.2413057	0.280469	0.17982	0.191503	0.348208	0.269746	0.177962	0.163455	0.388837	0.6157051	0.44856	0.771537	1.0844	1.6955
26	-8474.02	-8680.846	206.8263	3.896074	0.003567603	0.001926197	0.0119657	0.001211925	0.0006450692	0.00309621	0.01516485	0.001095305	0.0007872348	0.007689569	0.0002032588	0.0007079745	0.0005636427	6.436257e-05	0.03007203	9.508539e-05	0.001057696	0.002428753	0.0002773122	0.003374651	0.003278937	0.001251412	0.003282018	0.002286468	0.00516712	0.002099143	0.002817771	0.005584491	0.001036235	0.014864	0.0348131	0.001456406	0.0001020852	0.00738254	0.03171886	0.001074785	0.0009102864	0.00216124	0.01667969	0.002306911	0.007527867	0.00355385	0.01520151	0.01881349	0.00253649	0.01157894	0.02532254	0.006285735	0.002307373	0.001619233	0.0008514081	0.006185037	0.002380066	0.0004357581	0.000407632	0.0008384313	0.001359255	0.001330588	0.001262107	0.002085664	0.0003271011	0.007219551	0.001464772	0.0004041539	0.001492231	0.001808504	0.009904122	0.000173589	0.005579385	0.0003285227	0.0005020665	0.001612577	0.001647019	0.0003869711	0.001703039	0.006987822	0.0004327089	0.001767756	0.004154094	0.0124854	0.002446291	0.0002069544	0.001689116	0.172202	0.263303	0.0482099	0.120308	0.307875	0.0881019	0.2413057	0.280469	0.17982	0.191503	0.348208	0.266121	0.175571	0.161258	0.39705	0.6549318	0.44856	0.771537	1.0844	1.6955
27	-8470.393	-8675.797	205.4042	3.896074	0.001890222	0.001926197	0.005920875	0.001497565	0.0005223863	0.00309621	0.01516485	0.001438609	0.0004776255	0.008453459	0.0002638516	0.0004973193	0.0005636427	6.436257e-05	0.02840716	9.508539e-05	0.001064059	0.002428753	0.0003353379	0.003374651	0.002506524	0.001506099	0.003282018	0.002286468	0.003638823	0.002099143	0.002817771	0.005584491	0.001036235	0.014864	0.02755573	0.001530021	0.0001020852	0.007493542	0.03786555	0.0009046512	0.001005692	0.002301687	0.01667969	0.002306911	0.009809755	0.005087252	0.0193517	0.01814869	0.00253649	0.01157894	0.02532254	0.006182173	0.00245163	0.002358981	0.0007497525	0.004231378	0.002380066	0.0004663349	0.000407632	0.000446302	0.001359255	0.001217146	0.001262107	0.00215154	0.0003906339	0.004809619	0.001288938	0.0004041539	0.001394748	0.002326341	0.02602054	0.000173589	0.008021661	0.0004152683	0.0005351402	0.001612577	0.001647019	0.0002594288	0.001703039	0.01114104	0.0004327089	0.001767756	0.004100739	0.0124854	0.001900162	0.0002268158	0.001689116	0.172202	0.263303	0.0482099	0.120308	0.307875	0.0881019	0.2413057	0.280469	0.17982	0.191503	0.348208	0.266121	0.175571	0.161258	0.39705	0.6549318	0.44856	0.771537	1.0844	1.6955
28	-8477.736	-8682.874	205.1374	3.896074	0.002029221	0.002748195	0.005920875	0.001497565	0.0006853977	0.00309621	0.01516485	0.001438609	0.0002742919	0.009987849	0.0001683369	0.0006922685	0.0006076585	7.21621e-05	0.0230211	0.000148655	0.001064059	0.002428753	0.0005483269	0.003374651	0.003332171	0.001506099	0.003334059	0.002674394	0.001923453	0.002099143	0.002890733	0.004647883	0.001036235	0.014864	0.02755573	0.00134704	8.963389e-05	0.007493542	0.03786555	0.0009046512	0.0008285804	0.002301687	0.01667969	0.002150056	0.0085537	0.01778643	0.02052942	0.01814869	0.001718888	0.008314023	0.02532254	0.006518126	0.00245163	0.002358981	0.001001277	0.004231378	0.004086548	0.0004663349	0.0002932165	0.0003759199	0.000877743	0.001217146	0.001262107	0.002059212	0.0003906339	0.004809619	0.001288938	0.0003811708	0.001394748	0.001921831	0.02602054	0.000173589	0.006034791	0.0005963786	0.0007201356	0.001127921	0.001647019	0.0002594288	0.001703039	0.01114104	0.0009161354	0.001767756	0.004100739	0.0124854	0.001900162	0.0001648988	0.002009303	0.117122	0.269847	0.0839153	0.123298	0.315527	0.0902914	0.2413057	0.286452	0.162325	0.195587	0.355636	0.295242	0.168604	0.154859	0.381294	0.5290481	0.44856	0.771537	1.0844	1.6955
29	-8478.923	-8685.208	206.2857	3.896074	0.002029221	0.002636125	0.005920875	0.0009613454	0.0006853977	0.004191605	0.01516485	0.001153619	0.0001778824	0.009987849	0.0002038957	0.0008580991	0.001206917	0.0001020861	0.0230211	0.000148655	0.001064059	0.002529865	0.0005483269	0.003374651	0.003332171	0.001506099	0.003168717	0.003793596	0.002194449	0.002099143	0.002890733	0.004647883	0.001061507	0.014864	0.02277777	0.001282058	8.963389e-05	0.007139236	0.03786555	0.0009046512	0.0008285804	0.002301687	0.01646043	0.001707235	0.004400549	0.01533475	0.02052942	0.0133811	0.002672467	0.005980978	0.02532254	0.007164184	0.001859448	0.002415124	0.001001277	0.004231378	0.003089812	0.0004738389	0.0002932165	0.0004915703	0.000877743	0.001514583	0.001262107	0.002059212	0.0003906339	0.008401632	0.0007912603	0.0003969237	0.001394748	0.001921831	0.02602054	0.0001437038	0.008137259	0.0006931256	0.0005996631	0.0009303687	0.001409038	0.0003143395	0.0007803307	0.01114104	0.0007059024	0.001767756	0.004100739	0.0124854	0.001900162	0.0002394855	0.002009303	0.123363	0.210698	0.0883871	0.129869	0.332341	0.115342	0.2413057	0.286452	0.162325	0.195587	0.355636	0.295242	0.168604	0.154859	0.381294	0.6917453	0.44856	0.771537	1.0844	1.6955
